,lon,lat,depth,capex[$/kW],opex[$/kWh],available_capacity[MW]
59,-176.1600859884393,27.64780176666681,1,727.115164214855,0.0947549594242287,10.282578311425228
60,-176.1600859884393,29.83218262833348,0,1440.684221026515,0.0434146245371899,10.081953674489345
61,-176.1600859884393,29.83218262833348,1,1136.625183908409,0.0981233065503769,9.963353097817164
62,-176.1600859884393,32.01656349000014,0,1534.291874748622,0.0656292780772341,10.043097628207793
63,-176.1600859884393,32.01656349000014,1,1099.777547492787,0.077438756848158,10.047850754904433
64,-176.1600859884393,34.200944351666806,0,1129.0063774253138,0.0494402904536159,9.87596716552484
65,-176.1600859884393,34.200944351666806,1,1352.36913244702,0.0364819217291121,9.852254916037472
66,-176.1600859884393,36.38532521333347,0,1237.7860820469791,0.072630796301015,9.72667274402637
67,-176.1600859884393,36.38532521333347,1,1173.8859544941083,0.0140567421001817,9.95690587517623
68,-176.1600859884393,38.56970607500013,0,1821.2875156676869,0.0326153070569097,10.18819131437865
69,-176.1600859884393,38.56970607500013,1,676.9544316012934,0.0881111587950974,9.919866962970737
70,-176.1600859884393,40.7540869366668,0,196.0638317870354,0.0656101760030052,10.29835847040568
71,-176.1600859884393,40.7540869366668,1,703.6890918915136,0.0589010485505971,10.14758799024192
72,-176.1600859884393,42.93846779833346,0,925.9539219721646,0.0139310713116782,9.832870930099997
73,-176.1600859884393,42.93846779833346,1,1784.493497789072,0.0563179305362087,9.965312417535015
74,-176.1600859884393,45.12284866000013,0,1369.713178613727,0.0524647686194044,9.874405054667696
75,-176.1600859884393,45.12284866000013,1,1078.702292290581,0.0442446941985804,10.114613020803754
76,-176.1600859884393,47.3072295216668,0,1539.9474811863467,0.0498933028719654,9.99641858360282
77,-176.1600859884393,47.3072295216668,1,95.664796097183,0.0747828824411914,9.841000322269014
78,-176.1600859884393,49.491610383333466,0,1484.5777444408625,0.0599298214856178,9.881531166149149
79,-176.1600859884393,49.491610383333466,1,1204.1376228552351,0.0541536500526231,10.198757741632246
80,-176.1600859884393,51.67599124500013,0,808.3133332249408,0.0217854794746415,10.175703627232483
81,-176.1600859884393,51.67599124500013,1,1482.3798767754604,0.0060899101397076,9.864873716041894
82,-176.1600859884393,53.8603721066668,0,618.0519377277742,0.0351161639212487,9.855133586523255
83,-176.1600859884393,53.8603721066668,1,1236.9761030352904,0.0256893914558642,9.91694521892519
84,-176.1600859884393,56.04475296833346,0,1091.3108115310647,0.0059746054037593,10.076177754021808
85,-176.1600859884393,56.04475296833346,1,189.3630314957156,0.0156418594860861,10.1467413698898
86,-176.1600859884393,58.22913383000012,0,898.6419254333208,0.0312667577697132,9.918525190558157
87,-176.1600859884393,58.22913383000012,1,1913.1228868841004,0.0659746205722302,9.973551391529464
88,-176.1600859884393,60.41351469166679,0,1249.26032616874,0.0753954723556114,10.200164999868122
89,-176.1600859884393,60.41351469166679,1,148.96661433802,0.0228355440184242,10.19471132603654
90,-176.1600859884393,62.59789555333346,0,1580.479773988068,0.044737582324137,10.282233081079196
91,-176.1600859884393,62.59789555333346,1,1399.0637513579588,0.0181431652169662,9.979720886093286
92,-176.1600859884393,64.78227641500013,0,1523.9278661237497,0.017031768546773,10.074843038887028
93,-176.1600859884393,64.78227641500013,1,576.4674109440542,0.0802167801494559,9.89133000164938
94,-176.1600859884393,66.96665727666678,0,1625.527282449331,0.0249856114974334,9.955318894804234
95,-176.1600859884393,66.96665727666678,1,776.8883547191035,0.0886504139949512,10.165692675400464
96,-176.1600859884393,69.15103813833346,0,283.612751110396,0.0895554011670847,10.27507246181649
97,-176.1600859884393,69.15103813833346,1,973.5564017351649,0.0853498814298397,10.268395144464668
98,-176.1600859884393,71.33541900000012,0,337.86144210462936,0.0315906910687114,9.738960488033849
99,-176.1600859884393,71.33541900000012,1,842.8960773711266,0.0184813642001466,10.011696136911768
100,-174.09072597687862,18.910278320000145,0,691.7615188315161,0.0406368448056461,9.89558622254516
101,-174.09072597687862,18.910278320000145,1,134.27818617706842,0.0011481692711651,10.149962658065352
102,-174.09072597687862,21.09465918166681,0,991.9178359990292,0.0486255417893854,10.19549020031596
103,-174.09072597687862,21.09465918166681,1,273.81692466322585,0.0285916453896861,10.286427598670045
104,-174.09072597687862,23.27904004333348,0,35.6546306174084,0.0161081185500545,10.109166036342424
105,-174.09072597687862,23.27904004333348,1,318.1847386071638,0.0008563911552587,9.867987367792203
106,-174.09072597687862,25.46342090500014,0,1491.8895262709343,0.0531727783706219,9.995065476058612
107,-174.09072597687862,25.46342090500014,1,613.3872328450118,0.074731752812807,9.672021385556548
108,-174.09072597687862,27.64780176666681,0,1414.647914327347,0.0654306578447359,10.117452728784883
109,-174.09072597687862,27.64780176666681,1,1139.2154974718078,0.0091825298174483,10.087766962823332
110,-174.09072597687862,29.83218262833348,0,279.9969996520078,0.0470356891910176,10.198904332485029
111,-174.09072597687862,29.83218262833348,1,418.0484667168772,0.0991856963373976,9.96294742136129
112,-174.09072597687862,32.01656349000014,0,1222.917035202743,0.0929629893798772,10.044351755514642
113,-174.09072597687862,32.01656349000014,1,1657.2936763141652,0.0237568077318666,10.141663099233629
114,-174.09072597687862,34.200944351666806,0,111.533095111393,0.0513148965239227,10.22269756099539
115,-174.09072597687862,34.200944351666806,1,1613.1478082800822,0.0862190505919603,9.868066017452152
116,-174.09072597687862,36.38532521333347,0,1979.7519472912093,0.033901059147007,10.135473692234475
117,-174.09072597687862,36.38532521333347,1,1889.8721207111648,0.0233011416600745,9.860606165800425
118,-174.09072597687862,38.56970607500013,0,666.7182689144003,0.0820592482450993,10.009416281847855
119,-174.09072597687862,38.56970607500013,1,602.3425847304754,0.0528384957880186,10.356373335051025
120,-174.09072597687862,40.7540869366668,0,756.0709902809764,0.0532033577342133,9.984784280469814
121,-174.09072597687862,40.7540869366668,1,1851.6583270346368,0.02328013543359,9.798856756769222
122,-174.09072597687862,42.93846779833346,0,193.10070159721295,0.0411539493262212,9.949091739766622
123,-174.09072597687862,42.93846779833346,1,16.9876200459536,0.0338654052811153,10.348200304478263
124,-174.09072597687862,45.12284866000013,0,482.2137141712408,0.0787069818012986,9.930005911900082
125,-174.09072597687862,45.12284866000013,1,616.0414462324452,0.0240079390079826,9.927471741568937
126,-174.09072597687862,47.3072295216668,0,1826.8328406863263,0.0714266477937312,9.88523505491687
127,-174.09072597687862,47.3072295216668,1,1314.7225131529842,0.019576164100843,9.997527875362232
128,-174.09072597687862,49.491610383333466,0,688.4835020235796,0.0520885215975303,9.660678671863977
129,-174.09072597687862,49.491610383333466,1,1507.166856269924,0.0348485454289614,10.112199282988168
130,-174.09072597687862,51.67599124500013,0,1963.804437029565,0.029961797846465,10.008874902723004
131,-174.09072597687862,51.67599124500013,1,1734.409922387932,0.0539236742064157,10.074386668169018
132,-174.09072597687862,53.8603721066668,0,1777.7994121270174,0.0455590492340179,10.426452600555177
133,-174.09072597687862,53.8603721066668,1,1067.6469158874097,0.0392393861153938,10.032261973595856
134,-174.09072597687862,56.04475296833346,0,1057.57669131332,0.0867414400730726,10.035708821096849
135,-174.09072597687862,56.04475296833346,1,1508.4952724771592,0.098918498104553,9.952729349943288
136,-174.09072597687862,58.22913383000012,0,523.306719447928,0.0237983938499326,10.13669130007212
137,-174.09072597687862,58.22913383000012,1,1277.3734911494116,0.0782905861445938,9.924080596750892
138,-174.09072597687862,60.41351469166679,0,1217.9184451946353,0.0114109408298289,10.0865137892506
139,-174.09072597687862,60.41351469166679,1,848.320828893387,0.0026394295335741,10.075050107832118
140,-174.09072597687862,62.59789555333346,0,493.7110925045946,0.0250423064909582,9.99299139844388
141,-174.09072597687862,62.59789555333346,1,471.7064059258674,0.0421526598163247,10.031963983925728
142,-174.09072597687862,64.78227641500013,0,1291.5181375764305,0.0902390212514176,9.908225237262956
143,-174.09072597687862,64.78227641500013,1,261.3564209224212,0.0458260997053591,9.799282717624155
144,-174.09072597687862,66.96665727666678,0,1995.6459980687948,0.0261327688418914,10.1164014836515
145,-174.09072597687862,66.96665727666678,1,1516.3722836259808,0.0709423402466469,9.938848208641176
146,-174.09072597687862,69.15103813833346,0,384.3762490895576,0.0253477330826251,9.961655613787162
147,-174.09072597687862,69.15103813833346,1,1813.500103035788,0.0390440629932553,9.964154591595904
148,-174.09072597687862,71.33541900000012,0,74.043235594737,0.0251666056660089,9.748706259448834
149,-174.09072597687862,71.33541900000012,1,459.58084514312657,0.0038495175475023,10.213187683765351
150,-172.02136596531793,18.910278320000145,0,57.3514296950196,0.025984408170902,10.22564992710581
151,-172.02136596531793,18.910278320000145,1,1089.6925838133764,0.0286331727502857,10.083799072500236
152,-172.02136596531793,21.09465918166681,0,1760.9532696645424,0.0338247745412538,10.34018513333129
153,-172.02136596531793,21.09465918166681,1,107.0211715909724,0.0895325513579192,10.036392022412546
154,-172.02136596531793,23.27904004333348,0,158.86558921740502,0.0861895274599681,10.318327462969922
155,-172.02136596531793,23.27904004333348,1,385.5218207338924,0.0165871883901879,9.867791610950954
156,-172.02136596531793,25.46342090500014,0,1626.7059778826915,0.0660700454834146,10.20043676527411
157,-172.02136596531793,25.46342090500014,1,1222.4116037027973,0.0416174645173107,10.255765032433558
158,-172.02136596531793,27.64780176666681,0,511.7184320528928,0.0356666206515784,10.31985397435147
159,-172.02136596531793,27.64780176666681,1,983.5164318497348,0.0052619858392489,9.996259697980303
160,-172.02136596531793,29.83218262833348,0,1208.0332874493015,0.0306832998476946,10.144980835164436
161,-172.02136596531793,29.83218262833348,1,610.480224791601,0.0792174508691342,9.899003354914075
162,-172.02136596531793,32.01656349000014,0,136.5611562889526,0.0400204416158782,10.056741833535744
163,-172.02136596531793,32.01656349000014,1,869.4010345055946,0.0251187305644048,9.995356630767104
164,-172.02136596531793,34.200944351666806,0,817.4294846874445,0.0495524948658015,9.715707806147726
165,-172.02136596531793,34.200944351666806,1,1256.8726149255997,0.0027296407557846,9.770776691405636
166,-172.02136596531793,36.38532521333347,0,1034.6733995470795,0.0042405816429845,10.295230182208574
167,-172.02136596531793,36.38532521333347,1,349.45101275667764,0.0055098421447184,9.9217883269698
168,-172.02136596531793,38.56970607500013,0,951.1321671856866,0.0448362940255952,10.10639534514233
169,-172.02136596531793,38.56970607500013,1,898.11321646038,0.0422181098938315,9.846504094017469
170,-172.02136596531793,40.7540869366668,0,1009.9452099917114,0.0310394467470228,10.250495009091605
171,-172.02136596531793,40.7540869366668,1,1896.8144152936952,0.0448820781169268,10.141643803315407
172,-172.02136596531793,42.93846779833346,0,94.5422670094986,0.0522176745610511,9.873282033179786
173,-172.02136596531793,42.93846779833346,1,1789.791178448631,0.0410246072412372,10.17926713767822
174,-172.02136596531793,45.12284866000013,0,1705.2581951618808,0.0592172585365381,10.104412866604497
175,-172.02136596531793,45.12284866000013,1,534.7930306213368,0.0869925614081623,10.055079582345556
176,-172.02136596531793,47.3072295216668,0,1312.6225063128566,0.0407267218979695,9.855527807562796
177,-172.02136596531793,47.3072295216668,1,1697.680320267289,0.0977865202779638,10.009980128450586
178,-172.02136596531793,49.491610383333466,0,749.4702634636394,0.0141604783667508,9.768099708768313
179,-172.02136596531793,49.491610383333466,1,941.4538465917728,0.074763755986055,9.531143144418277
180,-172.02136596531793,51.67599124500013,0,108.6178474000858,0.0798011027234585,10.110625519423442
181,-172.02136596531793,51.67599124500013,1,310.0217478812694,0.0367273980720036,10.089145715012496
182,-172.02136596531793,53.8603721066668,0,1775.746260115316,0.0572977962129843,10.631911568857207
183,-172.02136596531793,53.8603721066668,1,884.9370615171565,0.0892388353485763,10.305816813576255
184,-172.02136596531793,56.04475296833346,0,1893.249483525438,0.0464361729622492,9.86221658345832
185,-172.02136596531793,56.04475296833346,1,1652.1067088124537,0.0655239264884005,9.880257050114382
186,-172.02136596531793,58.22913383000012,0,1862.294624098732,0.0492753837842419,10.21245219733537
187,-172.02136596531793,58.22913383000012,1,1120.925973179627,0.0965005926980831,9.888613963537557
188,-172.02136596531793,60.41351469166679,0,1657.56773044006,0.024522319760017,10.322510117013566
189,-172.02136596531793,60.41351469166679,1,873.5497812768381,0.0977969233580781,9.954134975978253
190,-172.02136596531793,62.59789555333346,0,1335.0660859986183,0.0400114148970243,10.02316454706971
191,-172.02136596531793,62.59789555333346,1,1151.081758441196,0.0590651605909582,9.757557604693726
192,-172.02136596531793,64.78227641500013,0,1922.7945732843189,0.0254625873718152,10.151052889975594
193,-172.02136596531793,64.78227641500013,1,106.4127125200924,0.0304884799016135,10.404214564384414
194,-172.02136596531793,66.96665727666678,0,54.5148142899006,0.0149767532264667,10.109612266389298
195,-172.02136596531793,66.96665727666678,1,1247.5004601711098,0.0133822007939237,10.400771106666738
196,-172.02136596531793,69.15103813833346,0,1946.711208938933,0.0211471532281213,9.93090290066569
197,-172.02136596531793,69.15103813833346,1,479.0127231311976,0.0169927387823514,9.657903180914836
198,-172.02136596531793,71.33541900000012,0,95.7148989734254,0.0890659065474212,10.17269938869334
199,-172.02136596531793,71.33541900000012,1,207.1747766368698,0.087395630550906,9.877359439229016
200,-169.9520059537572,18.910278320000145,0,1239.5684005479184,0.0017088309686372,9.917250951735152
201,-169.9520059537572,18.910278320000145,1,80.9592654608698,0.0852759733271588,10.114245677691676
202,-169.9520059537572,21.09465918166681,0,389.8273246097458,0.0676347688215837,9.998124676298394
203,-169.9520059537572,21.09465918166681,1,1538.5726006856876,0.0501847539052724,9.864393713284944
204,-169.9520059537572,23.27904004333348,0,1012.9416936439682,0.0573322392673726,10.191773915049115
205,-169.9520059537572,23.27904004333348,1,1336.7357680970993,0.000390281143859,10.192760511274654
206,-169.9520059537572,25.46342090500014,0,1151.427964403381,0.0208810515724506,9.944614047641764
207,-169.9520059537572,25.46342090500014,1,949.3962665444476,0.0474130120175607,10.089086955956962
208,-169.9520059537572,27.64780176666681,0,71.14428928265521,0.0621934134245248,10.312141732382278
209,-169.9520059537572,27.64780176666681,1,946.0420363954922,0.0810996454963229,10.363367246620252
210,-169.9520059537572,29.83218262833348,0,464.5970077055728,0.0932359069355248,9.430278911311174
211,-169.9520059537572,29.83218262833348,1,1749.63751318177,0.0510656913350119,9.9176538846503
212,-169.9520059537572,32.01656349000014,0,835.1501566358826,0.0134632831629758,10.23869136989454
213,-169.9520059537572,32.01656349000014,1,281.9078206336932,0.053855549535394,9.872600470715977
214,-169.9520059537572,34.200944351666806,0,85.9361914949764,0.0459336279882999,9.8112120182033
215,-169.9520059537572,34.200944351666806,1,434.63071424512776,0.0268484332916957,9.615577327028308
216,-169.9520059537572,36.38532521333347,0,167.6249436649736,0.099711480176896,9.848506738982003
217,-169.9520059537572,36.38532521333347,1,805.835716371927,0.0983546796120239,9.925569755496795
218,-169.9520059537572,38.56970607500013,0,1249.5701620710097,0.0039493557469715,9.879470140033709
219,-169.9520059537572,38.56970607500013,1,1174.8153417898031,0.017444324788878,10.169556862082615
220,-169.9520059537572,40.7540869366668,0,1672.1891868829316,0.0761929708095452,10.117063673243663
221,-169.9520059537572,40.7540869366668,1,133.5470952380244,0.0247231677302418,9.8763741171692
222,-169.9520059537572,42.93846779833346,0,468.57493963857024,0.0264607538889295,9.894771154870709
223,-169.9520059537572,42.93846779833346,1,165.9433611660112,0.0442156017965931,9.993857509902629
224,-169.9520059537572,45.12284866000013,0,1430.6326526978885,0.0492930608623831,10.10398788061246
225,-169.9520059537572,45.12284866000013,1,130.8191178686704,0.0985142879466654,10.046407577587749
226,-169.9520059537572,47.3072295216668,0,1737.2054978339715,0.0494238539980971,9.919788366015515
227,-169.9520059537572,47.3072295216668,1,1366.4787597840027,0.0651891520134232,10.392220753383274
228,-169.9520059537572,49.491610383333466,0,1557.883520047701,0.0785203383276442,10.293389826674147
229,-169.9520059537572,49.491610383333466,1,1569.414532754164,0.0953096150277252,10.234816596871024
230,-169.9520059537572,51.67599124500013,0,1003.2795002902806,0.0108480024363946,9.865292112467593
231,-169.9520059537572,51.67599124500013,1,1604.699515916532,0.0365660182474343,9.842068965227318
232,-169.9520059537572,53.8603721066668,0,633.0485838252122,0.0187424251623447,9.998249754365352
233,-169.9520059537572,53.8603721066668,1,1226.1605750608826,0.0744753891312831,9.91732977134843
234,-169.9520059537572,56.04475296833346,0,224.039604118531,0.0168081727377244,9.692215743512296
235,-169.9520059537572,56.04475296833346,1,1871.5473208773133,0.0057806502316094,10.112406422194018
236,-169.9520059537572,58.22913383000012,0,775.4377848753404,0.0047829211088118,10.123437447933654
237,-169.9520059537572,58.22913383000012,1,702.152335177916,0.0090895845635987,10.11211209360128
238,-169.9520059537572,60.41351469166679,0,17.7102319428338,0.0256446076081493,9.899524997432843
239,-169.9520059537572,60.41351469166679,1,152.9982114127208,0.021408208641347,9.986155834830493
240,-169.9520059537572,62.59789555333346,0,1597.4499903829235,0.0075118857255887,10.527150346365069
241,-169.9520059537572,62.59789555333346,1,1068.2344086168082,0.0377137870180996,9.951454596137818
242,-169.9520059537572,64.78227641500013,0,84.0821283129212,0.0754850575962069,9.717537142951212
243,-169.9520059537572,64.78227641500013,1,888.522585606882,0.0210036450673367,9.923539129011983
244,-169.9520059537572,66.96665727666678,0,1121.8022634053568,0.0912164778226378,9.848346222545985
245,-169.9520059537572,66.96665727666678,1,1301.811471038931,0.0091103482173859,9.994303685759007
246,-169.9520059537572,69.15103813833346,0,702.104064282184,0.0861793489717627,10.314845754188472
247,-169.9520059537572,69.15103813833346,1,976.790299533285,0.0433813282847588,10.057707890644233
248,-169.9520059537572,71.33541900000012,0,1628.7440854924075,0.0034223351025151,9.881371193968167
249,-169.9520059537572,71.33541900000012,1,1943.7598384568,0.0059703543055291,10.05880220499617
250,-167.88264594219652,18.910278320000145,0,1371.0165216041878,0.0219947591072451,9.994126572490396
251,-167.88264594219652,18.910278320000145,1,1482.586260660937,0.0617387572557239,9.759934210215972
252,-167.88264594219652,21.09465918166681,0,100.0934986911238,0.0094031343154526,9.773827831889378
253,-167.88264594219652,21.09465918166681,1,1283.406477584595,0.0162008132416707,9.838236383689072
254,-167.88264594219652,23.27904004333348,0,1522.569986083333,0.0100505459803361,9.873772250121906
255,-167.88264594219652,23.27904004333348,1,1373.1974066003022,0.013085053606388,10.042026898042764
256,-167.88264594219652,25.46342090500014,0,535.1332731587736,0.0393849540188527,9.866256874814276
257,-167.88264594219652,25.46342090500014,1,437.6550446623342,0.0525585883019018,9.63811356016859
258,-167.88264594219652,27.64780176666681,0,1248.7344013813072,0.0925154457790365,10.27490198843724
259,-167.88264594219652,27.64780176666681,1,1549.1031773111367,0.0418462116464596,9.86710636030195
260,-167.88264594219652,29.83218262833348,0,602.0056581391142,0.0737638146014782,10.348129499151153
261,-167.88264594219652,29.83218262833348,1,440.541712307892,0.0384603260396078,10.020752576009327
262,-167.88264594219652,32.01656349000014,0,686.271103392759,0.0287547135243546,9.616897248468527
263,-167.88264594219652,32.01656349000014,1,864.6038225154545,0.0306703000423492,9.828399043281667
264,-167.88264594219652,34.200944351666806,0,127.5417760278352,0.0463418773274092,10.148720366568638
265,-167.88264594219652,34.200944351666806,1,573.9371040177093,0.0827532071169747,10.057282135901852
266,-167.88264594219652,36.38532521333347,0,1629.833126536276,0.0577759668250179,9.45383665465715
267,-167.88264594219652,36.38532521333347,1,167.7026797831472,0.0671114558844739,9.941999194670665
268,-167.88264594219652,38.56970607500013,0,1946.381767392373,0.0774953495395584,10.04078821029976
269,-167.88264594219652,38.56970607500013,1,1199.456785291848,0.0170014450985528,10.112333622932551
270,-167.88264594219652,40.7540869366668,0,1195.2861888812297,0.0868066485773156,9.896269581015414
271,-167.88264594219652,40.7540869366668,1,478.9171998224308,0.0926202520762564,9.899764147792656
272,-167.88264594219652,42.93846779833346,0,592.2121793188444,0.0403224572972806,9.917354700043548
273,-167.88264594219652,42.93846779833346,1,1789.6719909086546,0.092733093923284,9.877447620887246
274,-167.88264594219652,45.12284866000013,0,1516.4358798900544,0.022148242939281,9.81139395256056
275,-167.88264594219652,45.12284866000013,1,1048.8227723984162,0.0126480078841094,9.928444189684276
276,-167.88264594219652,47.3072295216668,0,989.0901625911832,0.0840066824651111,10.27712695752834
277,-167.88264594219652,47.3072295216668,1,365.7930376283926,0.0369423871935167,9.859282601327072
278,-167.88264594219652,49.491610383333466,0,1315.668540791536,0.0731098615050333,10.130109774719092
279,-167.88264594219652,49.491610383333466,1,882.4779547520221,0.045215788277668,10.067368104075817
280,-167.88264594219652,51.67599124500013,0,98.8026034403416,0.0332068469192887,9.859983819508036
281,-167.88264594219652,51.67599124500013,1,1679.664878940644,0.0139272144752179,9.85942355427096
282,-167.88264594219652,53.8603721066668,0,1699.4287739793106,0.0837145805769873,10.240651895215665
283,-167.88264594219652,53.8603721066668,1,564.9041767382645,0.0683946328115121,10.04370715690556
284,-167.88264594219652,56.04475296833346,0,1974.0485836376624,0.076873259280133,9.987271797244524
285,-167.88264594219652,56.04475296833346,1,1345.839821529914,0.0866566690229652,10.160881768076225
286,-167.88264594219652,58.22913383000012,0,1084.069277385688,0.0177903197901746,9.736416408903146
287,-167.88264594219652,58.22913383000012,1,1077.9552059434666,0.0940665041579946,9.840909356303914
288,-167.88264594219652,60.41351469166679,0,1039.6405547796132,0.0487860382030323,9.600404678415902
289,-167.88264594219652,60.41351469166679,1,1804.053478903851,0.0785938059182869,10.049435613889935
290,-167.88264594219652,62.59789555333346,0,1464.7625554700846,0.0724461335526119,10.01115864544018
291,-167.88264594219652,62.59789555333346,1,662.1626131218193,0.0596917270510837,10.417707930155087
292,-167.88264594219652,64.78227641500013,0,946.2419584458588,0.0136154877870702,10.480716322108725
293,-167.88264594219652,64.78227641500013,1,1218.6894753046554,0.0232546729551704,9.98249072092643
294,-167.88264594219652,66.96665727666678,0,213.4603011980188,0.0946439395939088,9.980978268856822
295,-167.88264594219652,66.96665727666678,1,1717.2547895372427,0.016450267049682,10.215685541863712
296,-167.88264594219652,69.15103813833346,0,1119.318092983854,0.0527411850445845,10.003135178747558
297,-167.88264594219652,69.15103813833346,1,1691.2993759462863,0.0788771943077243,10.075763087907877
298,-167.88264594219652,71.33541900000012,0,452.6082925913014,0.0800773374762268,9.699490131042086
299,-167.88264594219652,71.33541900000012,1,681.4073766425894,0.0380690919171625,10.18974630789142
300,-165.81328593063583,18.910278320000145,0,1163.9971518634766,0.0109242296746568,10.095037902562789
301,-165.81328593063583,18.910278320000145,1,810.7751322614594,0.0846985453854426,10.151918305508278
302,-165.81328593063583,21.09465918166681,0,510.0936329635356,0.0652914238198234,9.804764883325037
303,-165.81328593063583,21.09465918166681,1,1168.7410280695765,0.0151505506643506,9.678393208611306
